origen_id,destino_id,origen_lat,origen_lon,destino_lat,destino_lon,calle,distancia_m,trafico,distancia_trafico_m,tiempo_estimado_s,distrito_origen,distrito_destino
9188530453,9188530454,-12.1811371,-77.0037679,-12.1817673,-77.0029628,Sin nombre,112.11,1.1,123.32,14.8,Chorrillos,Chorrillos
9188530454,9188530453,-12.1817673,-77.0029628,-12.1811371,-77.0037679,Sin nombre,112.11,1.39,155.83,18.71,Chorrillos,Chorrillos
9188530454,10962876749,-12.1817673,-77.0029628,-12.1825829,-77.0036424,Avenida Los Faisanes,116.97,2.0,233.94,28.08,Chorrillos,Chorrillos
9188530454,1229111516,-12.1817673,-77.0029628,-12.1807089,-77.0020809,Avenida Los Faisanes,151.79,1.5,227.68,27.33,Chorrillos,Chorrillos
9190624999,306073641,-12.1798298,-77.001344,-12.1791384,-77.0007458,Avenida Los Faisanes,100.69,1.95,196.35,23.57,Chorrillos,Chorrillos
9190624999,9190625000,-12.1798298,-77.001344,-12.1797423,-77.0014391,Sin nombre,14.2,1.59,22.58,2.71,Chorrillos,Chorrillos
9190624999,1229111515,-12.1798298,-77.001344,-12.1806406,-77.0020258,Avenida Los Faisanes,116.71,1.55,180.9,21.72,Chorrillos,Chorrillos
9190625000,9190624999,-12.1797423,-77.0014391,-12.1798298,-77.001344,Sin nombre,14.2,1.66,23.57,2.83,Chorrillos,Chorrillos
9190691568,9190691569,-12.209391,-77.0009945,-12.2093039,-77.0010604,Sin nombre,12.05,1.06,12.77,1.53,Chorrillos,Chorrillos
9190691569,9190691568,-12.2093039,-77.0010604,-12.209391,-77.0009945,Sin nombre,12.05,1.38,16.63,2.0,Chorrillos,Chorrillos
9190691569,3785327492,-12.2093039,-77.0010604,-12.2088098,-77.000322,Avenida Hernando de Lavalle,97.85,2.45,239.73,28.78,Chorrillos,Chorrillos
9190691569,2146302515,-12.2093039,-77.0010604,-12.2097839,-77.0014889,Avenida Hernando de Lavalle,70.95,1.72,122.03,14.65,Chorrillos,Chorrillos
9191636229,9191636232,-12.2217736,-76.9836903,-12.2217473,-76.983017,Sin nombre,73.38,2.39,175.38,21.05,Chorrillos,Chorrillos
9191636232,9191636229,-12.2217473,-76.983017,-12.2217736,-76.9836903,Sin nombre,73.38,1.25,91.72,11.01,Chorrillos,Chorrillos
9191636232,11082595821,-12.2217473,-76.983017,-12.2206149,-76.9864073,Sin nombre,421.84,1.87,788.84,94.7,Chorrillos,Chorrillos
9191636232,9191636236,-12.2217473,-76.983017,-12.2188507,-76.979502,Sin nombre,514.39,1.71,879.61,105.6,Chorrillos,Chorrillos
9191636236,9191636232,-12.2188507,-76.979502,-12.2217473,-76.983017,Sin nombre,514.39,1.05,540.11,64.84,Chorrillos,Chorrillos
9191636236,5007475072,-12.2188507,-76.979502,-12.2179905,-76.9793073,Sin nombre,108.59,2.17,235.64,28.29,Chorrillos,Chorrillos
9191636236,10938614085,-12.2188507,-76.979502,-12.2183684,-76.9789325,Sin nombre,81.92,1.33,108.95,13.08,Chorrillos,Chorrillos
9192046359,2031309165,-12.1831395,-77.0197164,-12.1829568,-77.0197959,Avenida Ricardo Palma,22.08,1.67,36.87,4.43,Chorrillos,Chorrillos
9192046359,9192046360,-12.1831395,-77.0197164,-12.1830969,-77.0193744,Sin nombre,37.47,2.19,82.06,9.85,Chorrillos,Chorrillos
9192046359,2133021996,-12.1831395,-77.0197164,-12.1835807,-77.0195241,Avenida Ricardo Palma,53.33,1.85,98.66,11.84,Chorrillos,Chorrillos
9192046360,9192046359,-12.1830969,-77.0193744,-12.1831395,-77.0197164,Sin nombre,37.47,2.5,93.68,11.25,Chorrillos,Chorrillos
9251694629,4331488777,-12.1998071,-76.9967634,-12.1996056,-76.9967693,Avenida Defensores del Morro,22.41,1.01,22.63,2.72,Chorrillos,Chorrillos
9251694629,2833362023,-12.1998071,-76.9967634,-12.1972722,-76.9993071,Avenida Prolongación Defensores del Morro,394.83,2.08,821.25,98.59,Chorrillos,Chorrillos
9251694630,9251694656,-12.20084,-76.9960351,-12.2079591,-76.9890535,Avenida Prolongación Defensores del Morro,1096.53,1.17,1282.94,154.01,Chorrillos,Chorrillos
9251694630,9251694641,-12.20084,-76.9960351,-12.2009029,-76.995677,Sin nombre,59.91,2.29,137.19,16.47,Chorrillos,Chorrillos
9251694641,10691102557,-12.2009029,-76.995677,-12.1999522,-76.9966168,Avenida Prolongación Defensores del Morro,147.0,1.87,274.89,33.0,Chorrillos,Chorrillos
9251694649,6997797613,-12.1999152,-76.9969444,-12.2004592,-76.9964146,Avenida Prolongación Defensores del Morro,83.51,1.06,88.52,10.63,Chorrillos,Chorrillos
9251694655,6157590811,-12.2080489,-76.9886412,-12.2056482,-76.9910056,Avenida Caminos del Inca,370.54,2.18,807.78,96.97,Chorrillos,Chorrillos
9251694655,9251694656,-12.2080489,-76.9886412,-12.2079591,-76.9890535,Sin nombre,67.16,2.26,151.78,18.22,Chorrillos,Chorrillos
9251694656,2833405106,-12.2079591,-76.9890535,-12.2091573,-76.9878887,Avenida Prolongación Defensores del Morro,183.78,1.16,213.18,25.59,Chorrillos,Chorrillos
9251694666,9251694692,-12.2107734,-76.9862902,-12.2158248,-76.981196,"['Avenida Caminos del Inca', 'Avenida Prolongación Defensores del Morro']",790.55,1.69,1336.03,160.39,Chorrillos,Chorrillos
9251694666,9251694673,-12.2107734,-76.9862902,-12.2109653,-76.9857844,Sin nombre,74.13,1.55,114.9,13.79,Chorrillos,Chorrillos
9251694673,3748204278,-12.2109653,-76.9857844,-12.2084221,-76.9882787,Avenida Caminos del Inca,391.73,2.19,857.89,102.99,Chorrillos,Chorrillos
9251694678,5007475072,-12.2162546,-76.9810055,-12.2179905,-76.9793073,Prolongación Huaylas,267.06,1.89,504.74,60.59,Chorrillos,Chorrillos
9251694678,9251694712,-12.2162546,-76.9810055,-12.2160196,-76.9809975,Prolongación Huaylas,26.19,1.74,45.57,5.47,Chorrillos,Chorrillos
9251694692,10109184892,-12.2158248,-76.981196,-12.2159381,-76.9811696,Sin nombre,13.14,1.6,21.02,2.52,Chorrillos,Chorrillos
9251694699,289311528,-12.2156702,-76.9809892,-12.2152219,-76.9814113,Avenida Caminos del Inca,67.79,1.25,84.74,10.17,Chorrillos,Chorrillos
9251694699,9251694692,-12.2156702,-76.9809892,-12.2158248,-76.981196,Sin nombre,31.47,1.28,40.28,4.84,Chorrillos,Chorrillos
9251694706,9251694699,-12.2158526,-76.9808368,-12.2156702,-76.9809892,Sin nombre,28.57,2.22,63.43,7.61,Chorrillos,Chorrillos
9251694711,289311770,-12.2160112,-76.9809589,-12.2177923,-76.9789294,Avenida Caminos del Inca,298.56,2.06,615.03,73.83,Chorrillos,Chorrillos
9251694711,9251694706,-12.2160112,-76.9809589,-12.2158526,-76.9808368,Sin nombre,23.39,1.09,25.5,3.06,Chorrillos,Chorrillos
9251694712,9251694711,-12.2160196,-76.9809975,-12.2160112,-76.9809589,Sin nombre,4.3,2.13,9.16,1.1,Chorrillos,Chorrillos
9429704549,9429704550,-12.2013039,-76.9798997,-12.2015023,-76.9801091,Sin nombre,31.7,2.26,71.64,8.6,Chorrillos,Chorrillos
9429704549,3758385561,-12.2013039,-76.9798997,-12.2009457,-76.979607,Sin nombre,70.84,2.07,146.64,17.6,Chorrillos,Chorrillos
9429704550,1273593074,-12.2015023,-76.9801091,-12.201843,-76.9797769,Avenida San Pedro,52.33,1.36,71.17,8.54,Chorrillos,Chorrillos
9429704550,3758385567,-12.2015023,-76.9801091,-12.2014766,-76.9801342,Avenida San Pedro,3.95,1.84,7.27,0.87,Chorrillos,Chorrillos
9429704550,9429704549,-12.2015023,-76.9801091,-12.2013039,-76.9798997,Sin nombre,31.7,2.07,65.62,7.88,Chorrillos,Chorrillos
9490494033,1757641852,-12.1684116,-77.0193437,-12.1684394,-77.0194237,Jirón Justo Pastor Dávila,9.23,2.16,19.94,2.39,Chorrillos,Chorrillos
9490494033,304905083,-12.1684116,-77.0193437,-12.1681752,-77.0189587,Avenida Fernando Terán,68.88,1.97,135.69,16.29,Chorrillos,Chorrillos
9490494034,1757641853,-12.1690164,-77.01913,-12.1690664,-77.0192099,Calle Coronel Noriega,10.31,1.22,12.58,1.51,Chorrillos,Chorrillos
9490494034,9490494033,-12.1690164,-77.01913,-12.1684116,-77.0193437,Avenida Fernando Terán,71.15,1.04,74.0,8.88,Chorrillos,Chorrillos
9970639580,1273613868,-12.2229518,-76.9751544,-12.2254112,-76.9727985,Prolongación Huaylas,374.61,2.31,865.35,103.88,Chorrillos,Chorrillos
9970639580,4284571711,-12.2229518,-76.9751544,-12.22112,-76.976994,Prolongación Huaylas,285.47,1.48,422.5,50.72,Chorrillos,Chorrillos
9970639580,9970639582,-12.2229518,-76.9751544,-12.2238013,-76.9758251,Sin nombre,119.31,1.25,149.14,17.9,Chorrillos,Chorrillos
9970639582,8355065760,-12.2238013,-76.9758251,-12.2261394,-76.9807927,"['Calle Tracatrán', 'Ucsur', 'Calle Atom']",967.93,1.76,1703.56,204.51,Chorrillos,Chorrillos
9970639582,4284571711,-12.2238013,-76.9758251,-12.22112,-76.976994,Ucsur,437.27,1.91,835.19,100.26,Chorrillos,Chorrillos
9970639582,9970639580,-12.2238013,-76.9758251,-12.2229518,-76.9751544,Sin nombre,119.31,2.22,264.87,31.8,Chorrillos,Chorrillos
10025822523,1273802911,-12.1711485,-77.0229243,-12.1710983,-77.0229702,Calle Toronto,7.49,2.02,15.13,1.82,Chorrillos,Chorrillos
10025856025,1813624312,-12.1643446,-77.0227191,-12.1642348,-77.023379,Jirón Matías Martínez,73.86,2.45,180.96,21.72,Chorrillos,Chorrillos
10025856025,2146319699,-12.1643446,-77.0227191,-12.1652462,-77.0236734,Avenida José Olaya,144.26,1.8,259.67,31.17,Chorrillos,Chorrillos
10025886734,6604016485,-12.1640128,-77.0242639,-12.1640369,-77.0242023,Sin nombre,7.21,2.34,16.87,2.03,Chorrillos,Chorrillos
10027558788,4284586672,-12.2128746,-76.9764971,-12.2129032,-76.9763441,Avenida A,16.93,2.5,42.32,5.08,Chorrillos,Chorrillos
10027592825,10027592826,-12.2274292,-76.9740183,-12.2274597,-76.9739622,Sin nombre,6.98,2.45,17.1,2.05,Chorrillos,Chorrillos
10027592826,3754868449,-12.2274597,-76.9739622,-12.2281249,-76.9743401,Calle Venecia,84.6,2.37,200.5,24.07,Chorrillos,Chorrillos
10027592826,10027592825,-12.2274597,-76.9739622,-12.2274292,-76.9740183,Sin nombre,6.98,1.38,9.63,1.16,Chorrillos,Chorrillos
10027592826,4284553386,-12.2274597,-76.9739622,-12.2264355,-76.9733797,Calle Venecia,130.3,2.44,317.93,38.17,Chorrillos,Chorrillos
10028078115,4346525902,-12.1566216,-77.0189437,-12.1567448,-77.0189206,Sin nombre,13.93,1.89,26.33,3.16,Chorrillos,Chorrillos
10028361691,4273862249,-12.1656597,-77.0193423,-12.1656471,-77.0194371,Sin nombre,10.4,1.87,19.45,2.33,Chorrillos,Chorrillos
10028361693,459457467,-12.1666652,-77.0193734,-12.1666513,-77.0194732,Máximo Alvarado,10.96,1.39,15.23,1.83,Chorrillos,Chorrillos
10028365984,2887936518,-12.1696879,-77.0188914,-12.1697137,-77.0189691,Calle Juan Manuel Pereyra,8.92,1.85,16.5,1.98,Chorrillos,Chorrillos
10028365984,9490494034,-12.1696879,-77.0188914,-12.1690164,-77.01913,Avenida Fernando Terán,79.04,1.67,132.0,15.85,Chorrillos,Chorrillos
10028365985,347933339,-12.1697859,-77.0189423,-12.1697601,-77.0188658,Avenida Prolongación Paseo de la República,8.8,1.06,9.33,1.12,Chorrillos,Chorrillos
10028365985,4347938739,-12.1697859,-77.0189423,-12.1701365,-77.0188156,Avenida Fernando Terán,41.35,1.81,74.84,8.98,Chorrillos,Chorrillos
10028432720,1273606386,-12.1745255,-77.0209824,-12.1739031,-77.0203077,Tegucigalpa,100.84,2.01,202.69,24.33,Chorrillos,Chorrillos
10028432722,1757646214,-12.1764476,-77.0217612,-12.1764768,-77.0217923,Calle Haití,4.69,2.09,9.8,1.18,Chorrillos,Chorrillos
10028432723,4395595232,-12.1759162,-77.0225806,-12.1760059,-77.022682,Calle Demetrio Ruiz,14.87,1.55,23.05,2.77,Chorrillos,Chorrillos
10028446290,1273959586,-12.1783456,-77.0134802,-12.178053,-77.0137557,Jirón Carlos Mellet Vargas,44.22,2.2,97.28,11.68,Chorrillos,Chorrillos
10028461871,860682669,-12.188499,-77.0185248,-12.18853,-77.0186213,Avenida Via Central,11.04,1.29,14.24,1.71,Chorrillos,Chorrillos
10028461871,860682668,-12.188499,-77.0185248,-12.1884769,-77.0184558,Avenida Via Central,7.89,2.08,16.41,1.97,Chorrillos,Chorrillos
10028461871,2133022052,-12.188499,-77.0185248,-12.1874741,-77.0188057,Avenida San Pedro,117.98,1.07,126.24,15.15,Chorrillos,Chorrillos
10028461897,4878965247,-12.1891787,-77.0165945,-12.1891511,-77.0165232,Sin nombre,8.34,1.86,15.51,1.86,Chorrillos,Chorrillos
10028461899,4226124390,-12.1901402,-77.0158484,-12.1904578,-77.0161666,Sin nombre,51.54,1.49,76.79,9.22,Chorrillos,Chorrillos
10028461900,2133022063,-12.1882506,-77.0164194,-12.1880592,-77.0163269,Sin nombre,23.54,1.12,26.36,3.16,Chorrillos,Chorrillos
10028495284,4284776437,-12.1902603,-77.0161592,-12.1902773,-77.0161112,Sin nombre,5.55,1.14,6.33,0.76,Chorrillos,Chorrillos
10028495285,4284776433,-12.1898364,-77.0163357,-12.1898061,-77.0162538,Sin nombre,9.52,1.32,12.57,1.51,Chorrillos,Chorrillos
10028495286,2132998873,-12.1887106,-77.0149747,-12.1887482,-77.0150063,Sin nombre,5.41,1.06,5.73,0.69,Chorrillos,Chorrillos
10029901747,1408095396,-12.1987708,-77.005649,-12.198848,-77.005634,Calle Puerto Chicama,8.74,1.57,13.72,1.65,Chorrillos,Chorrillos
10029901755,2833317246,-12.1992965,-77.0120327,-12.1993442,-77.0120679,Calle Molokai,6.55,1.33,8.71,1.05,Chorrillos,Chorrillos
10029901758,1408095182,-12.2014973,-77.0088045,-12.2008013,-77.0095909,Calle Isla Gorgona,115.3,1.3,149.89,17.99,Chorrillos,Chorrillos
10029901759,1408095107,-12.2017192,-77.0078991,-12.2020494,-77.0081741,Calle Santa Lucía,47.34,2.49,117.88,14.15,Chorrillos,Chorrillos
10029901762,1273635122,-12.1983314,-77.0106638,-12.1979416,-77.0103854,Calle Eleuteria,52.86,1.59,84.05,10.09,Chorrillos,Chorrillos
10029901763,1273635122,-12.1980177,-77.0102825,-12.1979416,-77.0103854,Sin nombre,14.02,1.69,23.69,2.84,Chorrillos,Chorrillos
10029902168,1408095182,-12.2006968,-77.0095082,-12.2008013,-77.0095909,Calle La Haina,14.69,2.06,30.26,3.63,Chorrillos,Chorrillos
10029902169,1273465314,-12.1985701,-77.0091852,-12.1983394,-77.0089891,Calle Barataria,33.35,1.94,64.7,7.77,Chorrillos,Chorrillos
10029902170,1273899295,-12.1987634,-77.0086451,-12.1986706,-77.0085697,Calle Tres Marías,13.18,1.6,21.09,2.53,Chorrillos,Chorrillos
10029956531,371264697,-12.1803652,-77.0076318,-12.1803709,-77.0075258,Calle Karamanduka,11.54,2.31,26.66,3.2,Chorrillos,Chorrillos
10029956536,309583778,-12.1749777,-77.0036071,-12.1756172,-77.0041555,Avenida Las Gaviotas,92.79,1.81,167.95,20.16,Chorrillos,Chorrillos
10029956536,304905225,-12.1749777,-77.0036071,-12.1758883,-77.0038731,Avenida Los Gorriones,106.8,2.12,226.42,27.18,Chorrillos,Chorrillos
10029956536,310954983,-12.1749777,-77.0036071,-12.1744977,-77.0032305,Avenida Las Gaviotas,67.27,1.39,93.51,11.23,Chorrillos,Chorrillos
10030047387,310954851,-12.1761592,-77.0107309,-12.1762167,-77.0106658,Calle Manuel Raygada,9.54,1.28,12.21,1.47,Chorrillos,Chorrillos
10030047389,310954831,-12.1758327,-77.0103628,-12.1758919,-77.010294,Calle Los Zúngaros,9.96,1.8,17.93,2.15,Chorrillos,Chorrillos
10030047391,310954666,-12.1755137,-77.0099911,-12.1755695,-77.0099278,Calle Las Campanillas,9.26,1.6,14.82,1.78,Chorrillos,Chorrillos
10030047392,1229283774,-12.17477,-77.0091515,-12.1748327,-77.0090951,Calle Las Capironas,9.28,1.36,12.62,1.52,Chorrillos,Chorrillos
10030047395,371264644,-12.1792069,-77.0091272,-12.1793774,-77.0093143,Bartola Sánchez Dávila,27.8,2.06,57.27,6.88,Chorrillos,Chorrillos
10030047396,310954952,-12.1792661,-77.0073641,-12.1793286,-77.0072877,Calle Manuel Raygada,10.83,2.14,23.18,2.78,Chorrillos,Chorrillos
10030047397,317339325,-12.1789081,-77.0070552,-12.1789644,-77.0069776,Los Zungaros,10.5,2.13,22.36,2.68,Chorrillos,Chorrillos
10030047398,317339225,-12.1767751,-77.0064179,-12.176834,-77.006466,Calle Harold Crown,8.38,1.61,13.49,1.62,Chorrillos,Chorrillos
10030047399,317339275,-12.177381,-77.0062969,-12.1772953,-77.0062255,Calle Los Algarrobos,12.29,1.02,12.54,1.51,Chorrillos,Chorrillos
10030047400,1766564358,-12.1770585,-77.0054628,-12.1770998,-77.0054117,Calle Erick Fromm,7.21,2.21,15.93,1.91,Chorrillos,Chorrillos
10030047402,310955146,-12.1759528,-77.0045362,-12.1759951,-77.004486,Jirón Los Orfebres,7.2,1.6,11.52,1.38,Chorrillos,Chorrillos
10030047405,304905220,-12.1759943,-77.0028041,-12.1759547,-77.002833,Virgen del Carmen,5.41,1.19,6.44,0.77,Chorrillos,Chorrillos
10030064789,4226846563,-12.17435,-77.0058447,-12.1742459,-77.0059372,Jirón Andrómeda,15.33,1.14,17.48,2.1,Chorrillos,Chorrillos
10030064789,304905111,-12.17435,-77.0058447,-12.1745329,-77.0056144,Jirón Andrómeda,32.3,1.67,53.94,6.48,Chorrillos,Chorrillos
10030115744,1229283814,-12.1740475,-77.0083221,-12.1741009,-77.0082716,Calle Los Poetas,8.09,1.84,14.89,1.79,Chorrillos,Chorrillos
10030115745,371264193,-12.1727103,-77.0074413,-12.1726462,-77.0073689,Calle Los Escritores,10.62,1.02,10.83,1.3,Chorrillos,Chorrillos
10030115746,371264192,-12.1723511,-77.0077516,-12.1722904,-77.0076824,Calle Los Pintores,10.11,2.03,20.52,2.46,Chorrillos,Chorrillos
10030115747,310954567,-12.1738214,-77.0064603,-12.1737447,-77.0063708,Calle Los Manglares,12.94,2.46,31.83,3.82,Chorrillos,Chorrillos
10030136921,1273471023,-12.1881203,-76.9835602,-12.1881501,-76.9835489,Avenida A,3.53,1.23,4.34,0.52,Chorrillos,Chorrillos
10037555589,5794902200,-12.204583,-77.0344296,-12.2040838,-77.0343049,Sin nombre,72.2,1.31,94.58,11.35,Chorrillos,Chorrillos
10037555590,5794902232,-12.2032585,-77.0331239,-12.2032314,-77.0330043,Sin nombre,13.34,2.41,32.15,3.86,Chorrillos,Chorrillos
10037555590,7667415456,-12.2032585,-77.0331239,-12.2036746,-77.0330904,Sin nombre,46.42,2.26,104.91,12.59,Chorrillos,Chorrillos
10037555590,5794902223,-12.2032585,-77.0331239,-12.2027367,-77.0327618,Sin nombre,76.03,2.41,183.23,22.0,Chorrillos,Chorrillos
10037555598,5794902233,-12.2036203,-77.0327244,-12.2042071,-77.0325983,Sin nombre,66.67,1.04,69.34,8.32,Chorrillos,Chorrillos
10037555598,5794902236,-12.2036203,-77.0327244,-12.2036669,-77.0329099,Sin nombre,20.82,1.79,37.27,4.47,Chorrillos,Chorrillos
10037555598,5794902235,-12.2036203,-77.0327244,-12.2035901,-77.0325889,Sin nombre,15.1,1.33,20.08,2.41,Chorrillos,Chorrillos
10037555599,5794902233,-12.2041443,-77.0322501,-12.2042071,-77.0325983,Sin nombre,38.48,1.07,41.17,4.94,Chorrillos,Chorrillos
10037555599,11041904094,-12.2041443,-77.0322501,-12.2036298,-77.0323628,Sin nombre,58.51,2.1,122.87,14.75,Chorrillos,Chorrillos
10037555599,5794902357,-12.2041443,-77.0322501,-12.2042762,-77.0320902,Sin nombre,27.37,2.45,67.06,8.05,Chorrillos,Chorrillos
10037632922,860682807,-12.192277,-77.0269791,-12.1922334,-77.0269191,Sin nombre,8.13,2.45,19.92,2.39,Chorrillos,Chorrillos
10037632922,860682852,-12.192277,-77.0269791,-12.192554,-77.0273045,Sin nombre,46.92,2.47,115.89,13.91,Chorrillos,Chorrillos
10037632922,5859943547,-12.192277,-77.0269791,-12.1923071,-77.0274298,Sin nombre,50.9,2.08,105.87,12.71,Chorrillos,Chorrillos
10037650918,1408095156,-12.2011517,-77.0305861,-12.201237,-77.0307374,Avenida Nueva Caledonia,18.98,1.13,21.45,2.58,Chorrillos,Chorrillos
10037650918,3785564096,-12.2011517,-77.0305861,-12.2010787,-77.0304509,Avenida Nueva Caledonia,16.79,2.3,38.62,4.64,Chorrillos,Chorrillos
10037650918,3371992195,-12.2011517,-77.0305861,-12.2017751,-77.0310095,Sin nombre,87.92,2.01,176.72,21.21,Chorrillos,Chorrillos
10037650921,3785564080,-12.2012864,-77.0329625,-12.2010383,-77.0327032,Sin nombre,40.03,1.8,72.05,8.65,Chorrillos,Chorrillos
10037650926,3785564096,-12.2010551,-77.0304026,-12.2010787,-77.0304509,Avenida Nueva Caledonia,5.87,1.59,9.33,1.12,Chorrillos,Chorrillos
10037650926,3785564072,-12.2010551,-77.0304026,-12.201007,-77.0302988,Avenida Nueva Caledonia,12.48,2.02,25.21,3.03,Chorrillos,Chorrillos
10037650926,3785564071,-12.2010551,-77.0304026,-12.2019355,-77.0309855,Sin nombre,119.22,1.57,187.18,22.47,Chorrillos,Chorrillos
10037690388,859799538,-12.1929882,-77.0264158,-12.1930595,-77.0263709,Calle 22,9.31,2.32,21.6,2.59,Chorrillos,Chorrillos
10037690388,860682807,-12.1929882,-77.0264158,-12.1922334,-77.0269191,Calle 22,100.18,2.18,218.39,26.22,Chorrillos,Chorrillos
10037690388,5859943570,-12.1929882,-77.0264158,-12.1927129,-77.0260356,Avenida San Juan Masías,51.46,1.11,57.12,6.86,Chorrillos,Chorrillos
10037690398,859739618,-12.1998352,-77.0219215,-12.1999564,-77.0220463,Calle 16,19.32,2.4,46.37,5.57,Chorrillos,Chorrillos
10037690398,859739849,-12.1998352,-77.0219215,-12.1992762,-77.0216674,Calle 16,70.61,2.12,149.69,17.97,Chorrillos,Chorrillos
10037690398,3785564115,-12.1998352,-77.0219215,-12.1998958,-77.0218354,Sin nombre,11.58,1.0,11.58,1.39,Chorrillos,Chorrillos
10037705138,4396240646,-12.1994194,-77.0233317,-12.1995038,-77.0232052,Sin nombre,16.65,1.56,25.97,3.12,Chorrillos,Chorrillos
10037705138,4396240642,-12.1994194,-77.0233317,-12.1990206,-77.0241822,Sin nombre,103.26,1.43,147.66,17.73,Chorrillos,Chorrillos
10037705138,4396240644,-12.1994194,-77.0233317,-12.1993421,-77.0242389,Sin nombre,100.56,2.24,225.25,27.04,Chorrillos,Chorrillos
10037705144,10037705147,-12.1984857,-77.0258624,-12.1983993,-77.025867,Calle Tayacaja,9.62,1.54,14.81,1.78,Chorrillos,Chorrillos
10037705144,859739639,-12.1984857,-77.0258624,-12.1985252,-77.0253365,Capricornio,57.33,2.13,122.11,14.66,Chorrillos,Chorrillos
10037705147,10037705144,-12.1983993,-77.025867,-12.1984857,-77.0258624,Calle Tayacaja,9.62,2.36,22.7,2.73,Chorrillos,Chorrillos
10037705147,859740024,-12.1983993,-77.025867,-12.198224,-77.0259425,Calle Tayacaja,21.19,2.23,47.25,5.67,Chorrillos,Chorrillos
10037705147,859739642,-12.1983993,-77.025867,-12.1984608,-77.0261596,Capricornio,33.44,2.01,67.21,8.07,Chorrillos,Chorrillos
10037705148,859739639,-12.1984292,-77.0253365,-12.1985252,-77.0253365,Angaraes,10.67,1.87,19.95,2.39,Chorrillos,Chorrillos
10037705148,10037705147,-12.1984292,-77.0253365,-12.1983993,-77.025867,Capricornio,57.75,1.22,70.46,8.46,Chorrillos,Chorrillos
10037705148,1281241862,-12.1984292,-77.0253365,-12.1980796,-77.025507,Angaraes,43.08,2.04,87.88,10.55,Chorrillos,Chorrillos
10037705149,859739635,-12.1984648,-77.0247885,-12.1985881,-77.0247907,Tauro,13.71,2.03,27.83,3.34,Chorrillos,Chorrillos
10037705149,10037705148,-12.1984648,-77.0247885,-12.1984292,-77.0253365,Capricornio,59.69,1.32,78.79,9.46,Chorrillos,Chorrillos
10037705149,859740128,-12.1984648,-77.0247885,-12.197926,-77.0250561,Tauro,66.87,1.85,123.71,14.85,Chorrillos,Chorrillos
10037705150,859739673,-12.1985081,-77.0242235,-12.1981906,-77.0243791,Calle Pampas,39.15,2.46,96.31,11.56,Chorrillos,Chorrillos
10037705150,10037705149,-12.1985081,-77.0242235,-12.1984648,-77.0247885,Capricornio,61.6,1.67,102.87,12.35,Chorrillos,Chorrillos
10037705150,859739631,-12.1985081,-77.0242235,-12.1986588,-77.0241497,Calle Pampas,18.58,2.35,43.66,5.24,Chorrillos,Chorrillos
10037972740,1287275251,-12.2020311,-77.0261326,-12.2019267,-77.0258655,Sin nombre,31.78,2.35,74.68,8.97,Chorrillos,Chorrillos
10037972741,1287275075,-12.2011034,-77.0264206,-12.2010257,-77.0263014,Sin nombre,15.57,1.91,29.74,3.57,Chorrillos,Chorrillos
10037972742,1287274951,-12.2014537,-77.0260927,-12.2014189,-77.026034,Sin nombre,7.46,2.37,17.68,2.12,Chorrillos,Chorrillos
10037972743,1287179482,-12.204298,-77.0229274,-12.2043298,-77.0228804,Sin nombre,6.21,1.94,12.05,1.45,Chorrillos,Chorrillos
10037972744,1287179562,-12.2039507,-77.0226802,-12.2039842,-77.0226322,Sin nombre,6.41,2.16,13.85,1.66,Chorrillos,Chorrillos
10037972745,1287179508,-12.2035314,-77.0232802,-12.2034094,-77.0234548,Sin nombre,23.33,1.23,28.7,3.45,Chorrillos,Chorrillos
10037972746,1287179549,-12.2038,-77.0236633,-12.203765,-77.0237151,Sin nombre,6.84,2.36,16.14,1.94,Chorrillos,Chorrillos
10037972748,5590734314,-12.20285,-77.0226298,-12.2029049,-77.0226712,Sin nombre,7.59,2.31,17.53,2.1,Chorrillos,Chorrillos
10037972749,1287275190,-12.2032164,-77.0261407,-12.2032433,-77.0260986,Sin nombre,5.47,1.16,6.35,0.76,Chorrillos,Chorrillos
10038020788,1273874334,-12.2001455,-77.0190455,-12.2000882,-77.01911,Calle Las Tunas,9.47,1.59,15.06,1.81,Chorrillos,Chorrillos
10038020789,1273960866,-12.2012191,-77.0171361,-12.2011611,-77.0170835,J,8.62,1.59,13.71,1.65,Chorrillos,Chorrillos
10038020790,1408095333,-12.2005788,-77.0178811,-12.2005134,-77.0178262,Sin nombre,9.41,2.36,22.21,2.67,Chorrillos,Chorrillos
10038020795,859739685,-12.1983707,-77.0202723,-12.1979162,-77.0203363,Calle 14,60.98,1.57,95.74,11.49,Chorrillos,Chorrillos
10038020795,1408095178,-12.1983707,-77.0202723,-12.1987105,-77.0211048,Sin nombre,98.05,1.54,151.0,18.13,Chorrillos,Chorrillos
10038020795,3785564120,-12.1983707,-77.0202723,-12.1990147,-77.0208993,Sin nombre,99.95,1.71,170.91,20.52,Chorrillos,Chorrillos
10038030880,4226831115,-12.1976322,-77.0192728,-12.1975371,-77.0191423,Sin nombre,19.63,2.22,43.58,5.23,Chorrillos,Chorrillos
10038030880,859739657,-12.1976322,-77.0192728,-12.197079,-77.0196526,Sin nombre,75.54,1.16,87.63,10.52,Chorrillos,Chorrillos
10038030880,859739753,-12.1976322,-77.0192728,-12.1981273,-77.019191,Sin nombre,65.87,2.34,154.14,18.5,Chorrillos,Chorrillos
